ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2020,869.688,,,Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2020,343.425,,,Central tendency measure: Weighted mean | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: PRY - Guarani (PYG),"Employment definition: Excluding own-use production workers | Data reference period: Fourth quarter | Geographical coverage: Total national, excluding some areas"
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2019,2646762.073,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2019,998.065,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2019,424.111,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2019,2820604.192,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2019,1063.619,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2019,451.968,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2019,2400176.73,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2019,905.08,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2019,384.599,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2018,2590061.358,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2018,993.459,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2018,451.852,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2018,2787709.961,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2018,1069.271,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2018,486.333,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2018,2299073.266,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2018,881.846,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2018,401.087,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2017,2451865.076,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2017,978.915,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2017,436.358,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2017,2600819.147,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2017,1038.385,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2017,462.867,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2017,2220584.943,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2017,886.576,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2017,395.197,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2016,2075944.677,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2016,850.47,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2016,366.093,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2016,2224502.525,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2016,911.331,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2016,392.291,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2016,1847331.033,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2016,756.812,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2016,325.777,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2015,2093259.272,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2015,871.896,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2015,402.169,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2015,2256790.413,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2015,940.011,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2015,433.588,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2015,1861511.52,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2015,775.367,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2015,357.644,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2014,2035461.723,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2014,864.474,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2014,456.158,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2014,2250058.002,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2014,955.615,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2014,504.25,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2014,1710404.014,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2014,726.42,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2014,383.311,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2013,1903658.703,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2013,835.394,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2013,442.312,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2013,2082879.73,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2013,914.043,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2013,483.954,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2013,1655693.221,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2013,726.578,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2013,384.698,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2012,1680374.219,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2012,759.897,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2012,380.033,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2012,1823791.061,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2012,824.753,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2012,412.468,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2012,1458619.588,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2012,659.616,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2012,329.881,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2011,1633673.763,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2011,728.637,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2011,389.545,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2011,1782085.647,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2011,794.83,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2011,424.933,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2011,1405119.544,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2011,626.699,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2011,335.047,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2010,1393409.774,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2010,652.184,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2010,292.83,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2010,1528108.718,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2010,715.23,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2010,321.137,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2010,1167335.104,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2010,546.37,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2010,245.319,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2009,1262973.16,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2009,608.646,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2009,254.289,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2009,1386143.966,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2009,668.004,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2009,279.088,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2009,1069208.271,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2009,515.268,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2009,215.276,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2008,1216062.833,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2008,603.374,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2008,278.703,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2008,1338597.349,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2008,664.172,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2008,306.786,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2008,1010714.079,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2008,501.486,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2008,231.64,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2007,1061324.364,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2007,558.626,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2007,210.885,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2007,1181841.552,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2007,622.061,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2007,234.832,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2007,865948.1,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2007,455.79,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2007,172.064,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2006,1047254.39,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2006,579.506,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2006,185.845,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2006,1156150.564,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2006,639.765,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2006,205.17,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2006,873955.48,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2006,483.61,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2006,155.092,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2005,918977.298,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2005,539.871,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2005,148.751,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2005,1024539.58,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2005,601.886,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2005,165.839,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2005,765672.161,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2005,449.809,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2005,123.937,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2004,804576.105,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2004,488.274,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2004,134.667,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2004,884462.721,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
